seller_id,avg_delivery_days,avg_score,order_count
128639473a139ac0f3e5f5ade55873a5,13.96028880866426,4.176895306859206,560
12b9676b00f60f3b700e83af21824c0e,14.76865671641791,4.511111111111111,136
1336efc61c316ddf92c899eb817f7cae,11.211764705882352,3.9411764705882355,85
1354d51653f645349064725ed204e85e,9.0,3.7142857142857144,21
138dbe45fc62f1e244378131a6801526,5.879310344827586,3.9827586206896552,58
13d058e4eeac2ce8217660b2f8a05812,10.818181818181818,4.217391304347826,23
1430239a858e7682bbc43b20758af153,6.863636363636363,3.9565217391304346,23
1464afc72f696af775557a821c2e253f,10.8,4.166666666666667,30
14a08204d03bb6b6bde8029f801ae0eb,8.263157894736842,3.8157894736842106,38
14d7985702e72162bbf13b6beb74ab2b,10.578947368421053,4.342105263157895,38
1554a68530182680ad5c8b042c3ab563,13.596296296296297,4.2481481481481485,272
157c3e4b42f81ac4a44e8b1ca2fe9876,9.935483870967742,3.967741935483871,31
15aac934c58d886785ac1b17953ea898,15.153846153846153,4.115384615384615,26
16090f2ca825584b5a147ab24aa30c86,8.753694581280788,4.044226044226044,410
165fc07beebdcb6190fba8a06db2a449,13.1875,3.6875,64
17306570e772e7718c92a562d33f5f1d,13.5,3.625,32
1771297ac436903d1dd6b0e9279aa505,8.972222222222221,4.628571428571429,36
17a053fcb14bd219540cbde0df490be0,11.604026845637584,4.20945945945946,150
17ca9b9e9b9ef8fdb529001b49ebb50f,7.658914728682171,4.015384615384615,130
17e34d8224d27a541263c4c64b11a56b,13.523076923076923,4.139097744360902,268
17f51e7198701186712e53a39c564617,22.21311475409836,4.344262295081967,61
1835b56ce799e6a4dc4eddc053f04066,12.354430379746836,3.5938628158844765,560
1838dd9b8977065acf51d95e0053ea7a,12.138461538461538,4.2388059701492535,67
18a349e75d307f4b4cc646a691ed4216,10.6796875,3.3945578231292517,148
18e694e0e48ed6f7aa3f24aade5fd697,5.470588235294118,4.676470588235294,34
1900267e848ceeba8fa32d80c1a5f5a8,12.34980988593156,3.854961832061069,532
198c7ea11960a9844b544d9bcdca860c,14.0,3.88,25
1a3df491d1c4f1589fc2b934ada68bf2,14.508670520231213,4.161111111111111,180
1a932caad4f9d804097d7f8e615baed1,8.466666666666667,3.566666666666667,30
1b4c3a6f53068f0b6944d2d005c9fc89,13.758620689655173,4.111111111111111,118
1b8356dabde1d35e17cef975c3f82730,9.7,4.081967213114754,61
1b938a7ec6ac5061a66a3766e0e75f90,10.96774193548387,4.242424242424242,33
1bb2bdb95f4841f1bba2c0d2cd83d3c9,11.833333333333334,4.588235294117647,86
1c129092bf23f28a5930387c980c0dfc,11.127853881278538,4.168949771689498,220
1c40343cc5d18c2d8248ac2f3366de34,6.863636363636363,4.545454545454546,22
1c68394e931a64f90ea236c5ea590300,15.213483146067416,3.943820224719101,178
1ca7077d890b907f89be8c954a02686a,14.511811023622048,2.198529411764706,137
1caf283236cd69af44cbc09a0a1e7d32,13.594594594594595,4.54054054054054,37
1ce3ae5a399804d1a87e706f8a813c3e,13.340909090909092,3.727272727272727,44
1d4587203296c8f4ad134dc286fa6db0,9.121951219512194,4.3023255813953485,43
1d8dbc4f32378d715c717c1c1fc57bae,15.051546391752577,3.8958333333333335,98
1da366cade6d8276e7d8beea7af5d4bf,16.979166666666668,3.9375,49
1da3aeb70d7989d1e6d9b0e887f97c23,7.858895705521473,4.073170731707317,330
1dc2de47ee26a0a5b12dc14fd6dc0dea,14.296296296296296,4.518518518518518,27
1dfe5347016252a7884b694d4f10f5c4,19.03846153846154,3.1923076923076925,27
1e8b33f18b4f7598d87f5cbee2282cc2,7.359712230215828,4.282608695652174,140
1eade46fba20122dc4aefb379f8c636b,11.52,4.306666666666667,75
1f1bb1f0859883505541bdd6606193e5,13.758620689655173,4.310344827586207,29
1f50f920176fa81dab994f9023523100,15.106976744186046,3.9824016563147,1940
1f9ab4708f3056ede07124aad39a2554,14.051948051948052,4.089743589743589,79
1fe5540d7c1c37a595fefbacd5570d9e,11.6,4.28,25
2089a6d640999f9b9141ac719b2af596,19.024390243902438,3.727272727272727,44
20cb7c2fde3e5bf10f0bbe7394e1c6a9,11.52,3.843137254901961,51
20d83f3ef0e6925fd74bfd59170babf7,8.092592592592593,4.351851851851852,54
2138ccb85b11a4ec1e37afbd1c8eda1f,10.747619047619047,3.8997668997668997,430
213b25e6f54661939f11710a6fddb871,14.774869109947645,3.7916666666666665,195
2156f2671501a81034d7d07f217609d0,14.761904761904763,3.8636363636363638,22
218d46b86c1881d022bce9c68a7d4b15,13.320665083135392,4.142857142857143,429
2199e7fe213c16213bf5d6a7eadc9a5d,10.633333333333333,4.290322580645161,31
229c3efbfb0ea2058de4ccdfbc3d784a,10.386206896551725,3.643835616438356,148
232a6014e7b10cba61c6c2b2ea6bb4b0,13.114285714285714,4.085714285714285,36
23613d49c3ac2bd302259e55c06c050c,13.417721518987342,3.6582278481012658,80
238fac594e170b59c6d228f5a4f4f1d9,11.966666666666667,3.9655172413793105,30
23a0ffca143a15b9b5bbdb7d552f626a,10.708333333333334,3.9583333333333335,24
23c38debaffe4a25a30fdbd9b586a13f,11.152173913043478,4.304347826086956,46
23d7c96d4a1160db1c726b248601b25a,12.981132075471699,3.811320754716981,56
240b9776d844d37535668549a396af32,10.971428571428572,4.277777777777778,36
244c2f1bff6afe1f2eaf9bfe9b2aed38,15.566666666666666,3.7,30
2528513dd95219a6013d4d05176e391a,10.114457831325302,3.9451219512195124,167
